-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS2M     MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,WS2M
23.0,115.625,2025,1,24,2.83
23.5,113.125,2025,1,24,1.83
23.5,113.75,2025,1,24,1.65
23.5,114.375,2025,1,24,1.38
23.5,115.0,2025,1,24,1.52
23.5,115.625,2025,1,24,1.5
21.0,113.125,2025,1,25,5.18
21.0,113.75,2025,1,25,5.47
21.0,114.375,2025,1,25,5.83
21.0,115.0,2025,1,25,6.2
21.0,115.625,2025,1,25,6.52
21.5,113.125,2025,1,25,4.46
21.5,113.75,2025,1,25,5.09
21.5,114.375,2025,1,25,5.83
21.5,115.0,2025,1,25,6.36
21.5,115.625,2025,1,25,6.75
22.0,113.125,2025,1,25,3.21
22.0,113.75,2025,1,25,4.32
22.0,114.375,2025,1,25,5.19
22.0,115.0,2025,1,25,6.37
22.0,115.625,2025,1,25,7.29
22.5,113.125,2025,1,25,2.49
22.5,113.75,2025,1,25,3.52
22.5,114.375,2025,1,25,3.72
22.5,115.0,2025,1,25,5.08
22.5,115.625,2025,1,25,6.19
23.0,113.125,2025,1,25,2.02
23.0,113.75,2025,1,25,2.24
23.0,114.375,2025,1,25,2.2
23.0,115.0,2025,1,25,2.49
23.0,115.625,2025,1,25,3.26
23.5,113.125,2025,1,25,1.78
23.5,113.75,2025,1,25,1.34
23.5,114.375,2025,1,25,0.91
23.5,115.0,2025,1,25,1.33
23.5,115.625,2025,1,25,1.87
21.0,113.125,2025,1,26,9.06
21.0,113.75,2025,1,26,8.64
21.0,114.375,2025,1,26,8.58
21.0,115.0,2025,1,26,8.57
21.0,115.625,2025,1,26,8.6
21.5,113.125,2025,1,26,8.86
21.5,113.75,2025,1,26,8.68
21.5,114.375,2025,1,26,8.64
21.5,115.0,2025,1,26,8.73
21.5,115.625,2025,1,26,8.69
22.0,113.125,2025,1,26,7.58
22.0,113.75,2025,1,26,8.18
22.0,114.375,2025,1,26,8.19
22.0,115.0,2025,1,26,8.73
22.0,115.625,2025,1,26,8.77
22.5,113.125,2025,1,26,6.53
22.5,113.75,2025,1,26,7.2
22.5,114.375,2025,1,26,6.88
22.5,115.0,2025,1,26,8.17
22.5,115.625,2025,1,26,7.95
23.0,113.125,2025,1,26,6.09
23.0,113.75,2025,1,26,5.66
23.0,114.375,2025,1,26,5.28
23.0,115.0,2025,1,26,5.53
23.0,115.625,2025,1,26,5.58
23.5,113.125,2025,1,26,6.35
23.5,113.75,2025,1,26,5.68
23.5,114.375,2025,1,26,4.72
23.5,115.0,2025,1,26,5.7
23.5,115.625,2025,1,26,5.03
21.0,113.125,2025,1,27,8.64
21.0,113.75,2025,1,27,8.57
21.0,114.375,2025,1,27,8.68
21.0,115.0,2025,1,27,8.89
21.0,115.625,2025,1,27,9.25
21.5,113.125,2025,1,27,8.01
21.5,113.75,2025,1,27,8.09
21.5,114.375,2025,1,27,8.22
21.5,115.0,2025,1,27,8.54
21.5,115.625,2025,1,27,9.03
22.0,113.125,2025,1,27,6.34
22.0,113.75,2025,1,27,7.31
22.0,114.375,2025,1,27,7.39
22.0,115.0,2025,1,27,7.9
22.0,115.625,2025,1,27,8.6
22.5,113.125,2025,1,27,5.05
22.5,113.75,2025,1,27,6.45
22.5,114.375,2025,1,27,5.95
22.5,115.0,2025,1,27,6.74
22.5,115.625,2025,1,27,7.21
23.0,113.125,2025,1,27,4.47
23.0,113.75,2025,1,27,4.86
23.0,114.375,2025,1,27,4.64
23.0,115.0,2025,1,27,4.33
23.0,115.625,2025,1,27,4.41
23.5,113.125,2025,1,27,4.45
23.5,113.75,2025,1,27,4.66
23.5,114.375,2025,1,27,4.15
23.5,115.0,2025,1,27,4.87
23.5,115.625,2025,1,27,3.99
21.0,113.125,2025,1,28,7.06
21.0,113.75,2025,1,28,7.25
21.0,114.375,2025,1,28,7.82
21.0,115.0,2025,1,28,8.45
21.0,115.625,2025,1,28,9.1
21.5,113.125,2025,1,28,6.27
21.5,113.75,2025,1,28,6.59
21.5,114.375,2025,1,28,7.1
21.5,115.0,2025,1,28,7.88
21.5,115.625,2025,1,28,8.73
22.0,113.125,2025,1,28,4.51
22.0,113.75,2025,1,28,5.47
22.0,114.375,2025,1,28,5.97
22.0,115.0,2025,1,28,6.97
22.0,115.625,2025,1,28,8.1
22.5,113.125,2025,1,28,3.14
22.5,113.75,2025,1,28,4.24
22.5,114.375,2025,1,28,4.18
22.5,115.0,2025,1,28,5.31
22.5,115.625,2025,1,28,6.31
23.0,113.125,2025,1,28,2.86
23.0,113.75,2025,1,28,3.01
23.0,114.375,2025,1,28,2.78
23.0,115.0,2025,1,28,2.64
23.0,115.625,2025,1,28,3.15
23.5,113.125,2025,1,28,3.14
23.5,113.75,2025,1,28,3.07
23.5,114.375,2025,1,28,2.63
23.5,115.0,2025,1,28,3.25
23.5,115.625,2025,1,28,2.49
21.0,113.125,2025,1,29,6.18
21.0,113.75,2025,1,29,6.58
21.0,114.375,2025,1,29,7.17
21.0,115.0,2025,1,29,7.66
21.0,115.625,2025,1,29,8.06
21.5,113.125,2025,1,29,5.41
21.5,113.75,2025,1,29,5.96
21.5,114.375,2025,1,29,6.69
21.5,115.0,2025,1,29,7.42
21.5,115.625,2025,1,29,8.04
22.0,113.125,2025,1,29,3.66
22.0,113.75,2025,1,29,4.89
22.0,114.375,2025,1,29,5.68
22.0,115.0,2025,1,29,6.86
22.0,115.625,2025,1,29,7.83
22.5,113.125,2025,1,29,2.25
22.5,113.75,2025,1,29,3.43
22.5,114.375,2025,1,29,3.58
22.5,115.0,2025,1,29,5.17
22.5,115.625,2025,1,29,6.51
23.0,113.125,2025,1,29,1.74
23.0,113.75,2025,1,29,1.95
23.0,114.375,2025,1,29,1.88
23.0,115.0,2025,1,29,2.09
23.0,115.625,2025,1,29,3.08
23.5,113.125,2025,1,29,1.63
23.5,113.75,2025,1,29,1.56
23.5,114.375,2025,1,29,1.3
23.5,115.0,2025,1,29,1.67
23.5,115.625,2025,1,29,1.45
21.0,113.125,2025,1,30,5.88
21.0,113.75,2025,1,30,6.41
21.0,114.375,2025,1,30,6.99
21.0,115.0,2025,1,30,7.43
21.0,115.625,2025,1,30,7.83
21.5,113.125,2025,1,30,5.05
21.5,113.75,2025,1,30,6.0
21.5,114.375,2025,1,30,6.76
21.5,115.0,2025,1,30,7.39
21.5,115.625,2025,1,30,7.81
22.0,113.125,2025,1,30,3.44
22.0,113.75,2025,1,30,5.17
22.0,114.375,2025,1,30,6.09
22.0,115.0,2025,1,30,7.05
22.0,115.625,2025,1,30,7.59
22.5,113.125,2025,1,30,2.39
22.5,113.75,2025,1,30,3.98
22.5,114.375,2025,1,30,4.27
22.5,115.0,2025,1,30,5.71
22.5,115.625,2025,1,30,6.56
23.0,113.125,2025,1,30,2.06
23.0,113.75,2025,1,30,2.43
23.0,114.375,2025,1,30,2.38
23.0,115.0,2025,1,30,2.57
23.0,115.625,2025,1,30,3.44
23.5,113.125,2025,1,30,1.82
23.5,113.75,2025,1,30,1.77
23.5,114.375,2025,1,30,1.51
23.5,115.0,2025,1,30,1.8
23.5,115.625,2025,1,30,1.81
21.0,113.125,2025,1,31,5.66
21.0,113.75,2025,1,31,6.19
21.0,114.375,2025,1,31,6.76
21.0,115.0,2025,1,31,7.22
21.0,115.625,2025,1,31,7.48
21.5,113.125,2025,1,31,4.87
21.5,113.75,2025,1,31,5.85
21.5,114.375,2025,1,31,6.55
21.5,115.0,2025,1,31,7.14
21.5,115.625,2025,1,31,7.47
22.0,113.125,2025,1,31,3.29
22.0,113.75,2025,1,31,4.61
22.0,114.375,2025,1,31,5.64
22.0,115.0,2025,1,31,6.51
22.0,115.625,2025,1,31,7.18
22.5,113.125,2025,1,31,2.44
22.5,113.75,2025,1,31,3.54
22.5,114.375,2025,1,31,3.81
22.5,115.0,2025,1,31,4.77
22.5,115.625,2025,1,31,5.47
23.0,113.125,2025,1,31,2.21
23.0,113.75,2025,1,31,2.41
23.0,114.375,2025,1,31,2.24
23.0,115.0,2025,1,31,2.29
23.0,115.625,2025,1,31,2.76
23.5,113.125,2025,1,31,2.01
23.5,113.75,2025,1,31,1.89
23.5,114.375,2025,1,31,1.55
23.5,115.0,2025,1,31,1.79
23.5,115.625,2025,1,31,1.74
21.0,113.125,2025,2,1,4.52
21.0,113.75,2025,2,1,5.01
21.0,114.375,2025,2,1,5.56
21.0,115.0,2025,2,1,6.07
21.0,115.625,2025,2,1,6.55
21.5,113.125,2025,2,1,3.34
21.5,113.75,2025,2,1,3.91
21.5,114.375,2025,2,1,4.75
21.5,115.0,2025,2,1,5.5
21.5,115.625,2025,2,1,6.19
22.0,113.125,2025,2,1,1.9
22.0,113.75,2025,2,1,2.33
22.0,114.375,2025,2,1,3.11
22.0,115.0,2025,2,1,4.18
22.0,115.625,2025,2,1,5.44
22.5,113.125,2025,2,1,1.11
22.5,113.75,2025,2,1,1.55
22.5,114.375,2025,2,1,1.6
22.5,115.0,2025,2,1,2.42
22.5,115.625,2025,2,1,3.34
23.0,113.125,2025,2,1,1.49
23.0,113.75,2025,2,1,1.67
23.0,114.375,2025,2,1,1.38
23.0,115.0,2025,2,1,1.3
23.0,115.625,2025,2,1,1.47
23.5,113.125,2025,2,1,2.25
23.5,113.75,2025,2,1,2.03
23.5,114.375,2025,2,1,1.66
23.5,115.0,2025,2,1,2.03
23.5,115.625,2025,2,1,1.44
21.0,113.125,2025,2,2,4.38
21.0,113.75,2025,2,2,4.81
21.0,114.375,2025,2,2,5.46
21.0,115.0,2025,2,2,6.05
21.0,115.625,2025,2,2,6.57
21.5,113.125,2025,2,2,3.61
21.5,113.75,2025,2,2,4.09
21.5,114.375,2025,2,2,5.01
21.5,115.0,2025,2,2,5.84
21.5,115.625,2025,2,2,6.54
22.0,113.125,2025,2,2,2.57
22.0,113.75,2025,2,2,2.63
22.0,114.375,2025,2,2,3.79
22.0,115.0,2025,2,2,5.09
22.0,115.625,2025,2,2,6.41
22.5,113.125,2025,2,2,2.48
22.5,113.75,2025,2,2,2.3
22.5,114.375,2025,2,2,2.41
22.5,115.0,2025,2,2,3.4
22.5,115.625,2025,2,2,4.66
23.0,113.125,2025,2,2,3.3
23.0,113.75,2025,2,2,3.26
23.0,114.375,2025,2,2,2.27
23.0,115.0,2025,2,2,1.96
23.0,115.625,2025,2,2,1.96
23.5,113.125,2025,2,2,3.61
23.5,113.75,2025,2,2,3.28
23.5,114.375,2025,2,2,2.72
23.5,115.0,2025,2,2,3.17
23.5,115.625,2025,2,2,2.06
21.0,113.125,2025,2,3,8.25
21.0,113.75,2025,2,3,7.87
21.0,114.375,2025,2,3,7.7
21.0,115.0,2025,2,3,7.59
21.0,115.625,2025,2,3,8.0
21.5,113.125,2025,2,3,8.06
21.5,113.75,2025,2,3,7.88
21.5,114.375,2025,2,3,7.64
21.5,115.0,2025,2,3,7.39
21.5,115.625,2025,2,3,7.59
22.0,113.125,2025,2,3,6.75
22.0,113.75,2025,2,3,7.52
22.0,114.375,2025,2,3,7.32
22.0,115.0,2025,2,3,7.13
22.0,115.625,2025,2,3,7.02
22.5,113.125,2025,2,3,5.52
22.5,113.75,2025,2,3,6.66
22.5,114.375,2025,2,3,6.37
22.5,115.0,2025,2,3,6.6
22.5,115.625,2025,2,3,5.63
23.0,113.125,2025,2,3,4.73
23.0,113.75,2025,2,3,5.11
23.0,114.375,2025,2,3,5.03
23.0,115.0,2025,2,3,4.6
23.0,115.625,2025,2,3,4.1
23.5,113.125,2025,2,3,4.5
23.5,113.75,2025,2,3,4.61
23.5,114.375,2025,2,3,4.21
23.5,115.0,2025,2,3,4.76
23.5,115.625,2025,2,3,4.13
21.0,113.125,2025,2,4,7.01
21.0,113.75,2025,2,4,7.16
21.0,114.375,2025,2,4,7.62
21.0,115.0,2025,2,4,8.23
21.0,115.625,2025,2,4,8.93
21.5,113.125,2025,2,4,6.22
21.5,113.75,2025,2,4,6.46
21.5,114.375,2025,2,4,7.0
21.5,115.0,2025,2,4,7.77
21.5,115.625,2025,2,4,8.66
22.0,113.125,2025,2,4,4.55
22.0,113.75,2025,2,4,5.16
22.0,114.375,2025,2,4,5.82
22.0,115.0,2025,2,4,6.89
22.0,115.625,2025,2,4,8.14
22.5,113.125,2025,2,4,3.34
22.5,113.75,2025,2,4,3.95
22.5,114.375,2025,2,4,4.17
22.5,115.0,2025,2,4,5.37
22.5,115.625,2025,2,4,6.71
23.0,113.125,2025,2,4,3.11
23.0,113.75,2025,2,4,3.13
23.0,114.375,2025,2,4,3.03
23.0,115.0,2025,2,4,2.9
23.0,115.625,2025,2,4,3.52
23.5,113.125,2025,2,4,3.36
23.5,113.75,2025,2,4,3.3
23.5,114.375,2025,2,4,2.87
23.5,115.0,2025,2,4,3.1
23.5,115.625,2025,2,4,2.56
21.0,113.125,2025,2,5,5.63
21.0,113.75,2025,2,5,6.2
21.0,114.375,2025,2,5,6.75
21.0,115.0,2025,2,5,7.15
21.0,115.625,2025,2,5,7.58
21.5,113.125,2025,2,5,4.79
21.5,113.75,2025,2,5,5.65
21.5,114.375,2025,2,5,6.42
21.5,115.0,2025,2,5,6.95
21.5,115.625,2025,2,5,7.41
22.0,113.125,2025,2,5,3.08
22.0,113.75,2025,2,5,4.37
22.0,114.375,2025,2,5,5.27
22.0,115.0,2025,2,5,6.33
22.0,115.625,2025,2,5,7.2
22.5,113.125,2025,2,5,1.74
22.5,113.75,2025,2,5,2.82
22.5,114.375,2025,2,5,3.02
22.5,115.0,2025,2,5,4.5
22.5,115.625,2025,2,5,5.91
23.0,113.125,2025,2,5,1.58
23.0,113.75,2025,2,5,1.77
23.0,114.375,2025,2,5,1.48
23.0,115.0,2025,2,5,1.65
23.0,115.625,2025,2,5,2.38
23.5,113.125,2025,2,5,1.79
23.5,113.75,2025,2,5,1.81
23.5,114.375,2025,2,5,1.39
23.5,115.0,2025,2,5,1.48
23.5,115.625,2025,2,5,1.04
21.0,113.125,2025,2,6,5.66
21.0,113.75,2025,2,6,5.94
21.0,114.375,2025,2,6,6.35
21.0,115.0,2025,2,6,6.8
21.0,115.625,2025,2,6,7.17
21.5,113.125,2025,2,6,5.04
21.5,113.75,2025,2,6,5.58
21.5,114.375,2025,2,6,6.12
21.5,115.0,2025,2,6,6.61
21.5,115.625,2025,2,6,6.99
22.0,113.125,2025,2,6,3.38
22.0,113.75,2025,2,6,4.47
22.0,114.375,2025,2,6,5.25
22.0,115.0,2025,2,6,6.24
22.0,115.625,2025,2,6,7.03
22.5,113.125,2025,2,6,2.2
22.5,113.75,2025,2,6,2.89
22.5,114.375,2025,2,6,3.24
22.5,115.0,2025,2,6,4.55
22.5,115.625,2025,2,6,5.93
23.0,113.125,2025,2,6,2.37
23.0,113.75,2025,2,6,2.26
23.0,114.375,2025,2,6,1.83
23.0,115.0,2025,2,6,1.79
23.0,115.625,2025,2,6,2.41
23.5,113.125,2025,2,6,2.86
23.5,113.75,2025,2,6,2.61
23.5,114.375,2025,2,6,2.06
23.5,115.0,2025,2,6,2.25
23.5,115.625,2025,2,6,1.52
21.0,113.125,2025,2,7,8.86
21.0,113.75,2025,2,7,8.8
21.0,114.375,2025,2,7,8.93
21.0,115.0,2025,2,7,9.19
21.0,115.625,2025,2,7,9.8
21.5,113.125,2025,2,7,8.38
21.5,113.75,2025,2,7,8.43
21.5,114.375,2025,2,7,8.5
21.5,115.0,2025,2,7,8.7
21.5,115.625,2025,2,7,9.27
22.0,113.125,2025,2,7,6.97
22.0,113.75,2025,2,7,7.65
22.0,114.375,2025,2,7,7.75
22.0,115.0,2025,2,7,8.04
22.0,115.625,2025,2,7,8.56
22.5,113.125,2025,2,7,5.87
22.5,113.75,2025,2,7,6.83
22.5,114.375,2025,2,7,6.59
22.5,115.0,2025,2,7,7.01
22.5,115.625,2025,2,7,6.82
23.0,113.125,2025,2,7,5.36
23.0,113.75,2025,2,7,5.59
23.0,114.375,2025,2,7,5.25
23.0,115.0,2025,2,7,4.87
23.0,115.625,2025,2,7,4.6
23.5,113.125,2025,2,7,5.2
23.5,113.75,2025,2,7,5.16
23.5,114.375,2025,2,7,4.4
23.5,115.0,2025,2,7,4.96
23.5,115.625,2025,2,7,4.31
21.0,113.125,2025,2,8,8.7
21.0,113.75,2025,2,8,8.48
21.0,114.375,2025,2,8,8.77
21.0,115.0,2025,2,8,9.48
21.0,115.625,2025,2,8,10.41
21.5,113.125,2025,2,8,8.27
21.5,113.75,2025,2,8,8.0
21.5,114.375,2025,2,8,7.95
21.5,115.0,2025,2,8,8.55
21.5,115.625,2025,2,8,9.71
22.0,113.125,2025,2,8,6.9
22.0,113.75,2025,2,8,7.47
22.0,114.375,2025,2,8,7.15
22.0,115.0,2025,2,8,7.48
22.0,115.625,2025,2,8,8.87
22.5,113.125,2025,2,8,5.75
22.5,113.75,2025,2,8,6.88
22.5,114.375,2025,2,8,6.08
22.5,115.0,2025,2,8,6.23
22.5,115.625,2025,2,8,7.14
23.0,113.125,2025,2,8,5.31
23.0,113.75,2025,2,8,5.52
23.0,114.375,2025,2,8,4.98
23.0,115.0,2025,2,8,4.29
23.0,115.625,2025,2,8,3.99
23.5,113.125,2025,2,8,5.23
23.5,113.75,2025,2,8,5.27
23.5,114.375,2025,2,8,4.53
23.5,115.0,2025,2,8,4.98
23.5,115.625,2025,2,8,3.82
21.0,113.125,2025,2,9,7.84
21.0,113.75,2025,2,9,7.93
21.0,114.375,2025,2,9,8.29
21.0,115.0,2025,2,9,8.98
21.0,115.625,2025,2,9,9.59
21.5,113.125,2025,2,9,6.9
21.5,113.75,2025,2,9,7.18
21.5,114.375,2025,2,9,7.58
21.5,115.0,2025,2,9,8.34
21.5,115.625,2025,2,9,9.24
22.0,113.125,2025,2,9,4.99
22.0,113.75,2025,2,9,5.83
22.0,114.375,2025,2,9,6.35
22.0,115.0,2025,2,9,7.42
22.0,115.625,2025,2,9,8.74
22.5,113.125,2025,2,9,3.5
22.5,113.75,2025,2,9,4.24
22.5,114.375,2025,2,9,4.43
22.5,115.0,2025,2,9,5.7
22.5,115.625,2025,2,9,7.22
23.0,113.125,2025,2,9,3.16
23.0,113.75,2025,2,9,2.93
23.0,114.375,2025,2,9,2.78
23.0,115.0,2025,2,9,2.63
23.0,115.625,2025,2,9,3.76
23.5,113.125,2025,2,9,3.31
23.5,113.75,2025,2,9,2.86
23.5,114.375,2025,2,9,2.41
23.5,115.0,2025,2,9,2.51
23.5,115.625,2025,2,9,2.09
21.0,113.125,2025,2,10,6.91
21.0,113.75,2025,2,10,7.1
21.0,114.375,2025,2,10,7.32
21.0,115.0,2025,2,10,7.67
21.0,115.625,2025,2,10,8.1
21.5,113.125,2025,2,10,5.92
21.5,113.75,2025,2,10,6.43
21.5,114.375,2025,2,10,6.88
21.5,115.0,2025,2,10,7.2
21.5,115.625,2025,2,10,7.48
22.0,113.125,2025,2,10,3.89
22.0,113.75,2025,2,10,5.3
22.0,114.375,2025,2,10,5.99
22.0,115.0,2025,2,10,6.83
22.0,115.625,2025,2,10,7.26
22.5,113.125,2025,2,10,2.26
22.5,113.75,2025,2,10,3.62
22.5,114.375,2025,2,10,3.97
22.5,115.0,2025,2,10,5.54
22.5,115.625,2025,2,10,6.42
23.0,113.125,2025,2,10,1.75
23.0,113.75,2025,2,10,1.88
23.0,114.375,2025,2,10,1.95
23.0,115.0,2025,2,10,2.22
23.0,115.625,2025,2,10,3.22
23.5,113.125,2025,2,10,1.65
23.5,113.75,2025,2,10,1.46
23.5,114.375,2025,2,10,1.1
23.5,115.0,2025,2,10,1.26
23.5,115.625,2025,2,10,1.34
21.0,113.125,2025,2,11,5.66
21.0,113.75,2025,2,11,6.21
21.0,114.375,2025,2,11,6.68
21.0,115.0,2025,2,11,7.06
21.0,115.625,2025,2,11,7.31
21.5,113.125,2025,2,11,4.42
21.5,113.75,2025,2,11,5.35
21.5,114.375,2025,2,11,6.29
21.5,115.0,2025,2,11,6.89
21.5,115.625,2025,2,11,7.3
22.0,113.125,2025,2,11,2.99
22.0,113.75,2025,2,11,4.17
22.0,114.375,2025,2,11,5.48
22.0,115.0,2025,2,11,6.52
22.0,115.625,2025,2,11,7.09
22.5,113.125,2025,2,11,2.46
22.5,113.75,2025,2,11,3.63
22.5,114.375,2025,2,11,4.03
22.5,115.0,2025,2,11,5.21
22.5,115.625,2025,2,11,6.05
23.0,113.125,2025,2,11,2.44
23.0,113.75,2025,2,11,2.74
23.0,114.375,2025,2,11,2.58
23.0,115.0,2025,2,11,2.64
23.0,115.625,2025,2,11,3.21
23.5,113.125,2025,2,11,2.29
23.5,113.75,2025,2,11,2.18
23.5,114.375,2025,2,11,1.83
23.5,115.0,2025,2,11,2.14
23.5,115.625,2025,2,11,2.16
21.0,113.125,2025,2,12,5.63
21.0,113.75,2025,2,12,5.87
21.0,114.375,2025,2,12,5.8
21.0,115.0,2025,2,12,5.63
21.0,115.625,2025,2,12,5.71
21.5,113.125,2025,2,12,4.56
21.5,113.75,2025,2,12,5.09
21.5,114.375,2025,2,12,5.8
21.5,115.0,2025,2,12,6.12
21.5,115.625,2025,2,12,6.28
22.0,113.125,2025,2,12,3.08
22.0,113.75,2025,2,12,3.38
22.0,114.375,2025,2,12,4.65
22.0,115.0,2025,2,12,5.65
22.0,115.625,2025,2,12,6.45
22.5,113.125,2025,2,12,2.29
22.5,113.75,2025,2,12,2.7
22.5,114.375,2025,2,12,2.92
22.5,115.0,2025,2,12,3.78
22.5,115.625,2025,2,12,4.66
23.0,113.125,2025,2,12,2.13
23.0,113.75,2025,2,12,2.0
23.0,114.375,2025,2,12,1.85
23.0,115.0,2025,2,12,1.89
23.0,115.625,2025,2,12,2.18
23.5,113.125,2025,2,12,3.06
23.5,113.75,2025,2,12,2.55
23.5,114.375,2025,2,12,1.64
23.5,115.0,2025,2,12,1.79
23.5,115.625,2025,2,12,1.46
21.0,113.125,2025,2,13,7.81
21.0,113.75,2025,2,13,7.62
21.0,114.375,2025,2,13,7.86
21.0,115.0,2025,2,13,8.32
21.0,115.625,2025,2,13,8.66
21.5,113.125,2025,2,13,6.87
21.5,113.75,2025,2,13,7.09
21.5,114.375,2025,2,13,7.64
21.5,115.0,2025,2,13,8.26
21.5,115.625,2025,2,13,8.68
22.0,113.125,2025,2,13,4.97
22.0,113.75,2025,2,13,5.81
22.0,114.375,2025,2,13,6.85
22.0,115.0,2025,2,13,7.94
22.0,115.625,2025,2,13,8.74
22.5,113.125,2025,2,13,3.48
22.5,113.75,2025,2,13,4.36
22.5,114.375,2025,2,13,5.1
22.5,115.0,2025,2,13,6.63
22.5,115.625,2025,2,13,7.59
23.0,113.125,2025,2,13,2.94
23.0,113.75,2025,2,13,2.81
23.0,114.375,2025,2,13,3.24
23.0,115.0,2025,2,13,3.38
23.0,115.625,2025,2,13,4.31
23.5,113.125,2025,2,13,3.64
23.5,113.75,2025,2,13,3.18
23.5,114.375,2025,2,13,2.63
23.5,115.0,2025,2,13,2.89
23.5,115.625,2025,2,13,2.51
21.0,113.125,2025,2,14,5.82
21.0,113.75,2025,2,14,6.05
21.0,114.375,2025,2,14,6.3
21.0,115.0,2025,2,14,6.54
21.0,115.625,2025,2,14,6.84
21.5,113.125,2025,2,14,4.96
21.5,113.75,2025,2,14,5.55
21.5,114.375,2025,2,14,6.05
21.5,115.0,2025,2,14,6.35
21.5,115.625,2025,2,14,6.59
22.0,113.125,2025,2,14,3.26
22.0,113.75,2025,2,14,4.47
22.0,114.375,2025,2,14,5.22
22.0,115.0,2025,2,14,6.06
22.0,115.625,2025,2,14,6.6
22.5,113.125,2025,2,14,2.08
22.5,113.75,2025,2,14,2.93
22.5,114.375,2025,2,14,3.27
22.5,115.0,2025,2,14,4.67
22.5,115.625,2025,2,14,5.65
23.0,113.125,2025,2,14,1.73
23.0,113.75,2025,2,14,1.76
23.0,114.375,2025,2,14,1.61
23.0,115.0,2025,2,14,1.7
23.0,115.625,2025,2,14,2.53
23.5,113.125,2025,2,14,1.53
23.5,113.75,2025,2,14,1.4
23.5,114.375,2025,2,14,1.15
23.5,115.0,2025,2,14,1.3
23.5,115.625,2025,2,14,1.13
21.0,113.125,2025,2,15,3.38
21.0,113.75,2025,2,15,3.61
21.0,114.375,2025,2,15,3.85
21.0,115.0,2025,2,15,4.1
21.0,115.625,2025,2,15,4.36
21.5,113.125,2025,2,15,2.35
21.5,113.75,2025,2,15,2.89
21.5,114.375,2025,2,15,3.44
21.5,115.0,2025,2,15,3.64
21.5,115.625,2025,2,15,3.86
22.0,113.125,2025,2,15,1.81
22.0,113.75,2025,2,15,2.07
22.0,114.375,2025,2,15,2.72
22.0,115.0,2025,2,15,3.29
22.0,115.625,2025,2,15,3.8
22.5,113.125,2025,2,15,1.87
22.5,113.75,2025,2,15,2.14
22.5,114.375,2025,2,15,1.97
22.5,115.0,2025,2,15,2.6
22.5,115.625,2025,2,15,3.14
23.0,113.125,2025,2,15,1.56
23.0,113.75,2025,2,15,1.88
23.0,114.375,2025,2,15,1.53
23.0,115.0,2025,2,15,1.5
23.0,115.625,2025,2,15,1.74
23.5,113.125,2025,2,15,2.15
23.5,113.75,2025,2,15,1.8
23.5,114.375,2025,2,15,1.48
23.5,115.0,2025,2,15,1.66
23.5,115.625,2025,2,15,1.45
21.0,113.125,2025,2,16,3.19
21.0,113.75,2025,2,16,3.47
21.0,114.375,2025,2,16,3.94
21.0,115.0,2025,2,16,4.47
21.0,115.625,2025,2,16,5.02
21.5,113.125,2025,2,16,2.55
21.5,113.75,2025,2,16,2.63
21.5,114.375,2025,2,16,3.39
21.5,115.0,2025,2,16,4.09
21.5,115.625,2025,2,16,4.85
22.0,113.125,2025,2,16,2.56
22.0,113.75,2025,2,16,1.83
22.0,114.375,2025,2,16,2.67
22.0,115.0,2025,2,16,3.5
22.0,115.625,2025,2,16,4.77
22.5,113.125,2025,2,16,3.18
22.5,113.75,2025,2,16,2.54
22.5,114.375,2025,2,16,2.29
22.5,115.0,2025,2,16,2.69
22.5,115.625,2025,2,16,3.5
23.0,113.125,2025,2,16,3.79
23.0,113.75,2025,2,16,3.2
23.0,114.375,2025,2,16,2.58
23.0,115.0,2025,2,16,2.25
23.0,115.625,2025,2,16,2.0
23.5,113.125,2025,2,16,3.96
23.5,113.75,2025,2,16,3.53
23.5,114.375,2025,2,16,3.0
23.5,115.0,2025,2,16,3.67
23.5,115.625,2025,2,16,2.78
21.0,113.125,2025,2,17,5.77
21.0,113.75,2025,2,17,6.22
21.0,114.375,2025,2,17,6.81
21.0,115.0,2025,2,17,7.27
21.0,115.625,2025,2,17,7.59
21.5,113.125,2025,2,17,5.11
21.5,113.75,2025,2,17,5.72
21.5,114.375,2025,2,17,6.58
21.5,115.0,2025,2,17,7.25
21.5,115.625,2025,2,17,7.71
22.0,113.125,2025,2,17,3.78
22.0,113.75,2025,2,17,4.59
22.0,114.375,2025,2,17,5.87
22.0,115.0,2025,2,17,6.98
22.0,115.625,2025,2,17,7.98
22.5,113.125,2025,2,17,2.92
22.5,113.75,2025,2,17,3.59
22.5,114.375,2025,2,17,4.06
22.5,115.0,2025,2,17,5.41
22.5,115.625,2025,2,17,6.7
23.0,113.125,2025,2,17,2.47
23.0,113.75,2025,2,17,2.64
23.0,114.375,2025,2,17,2.46
23.0,115.0,2025,2,17,2.56
23.0,115.625,2025,2,17,3.28
23.5,113.125,2025,2,17,2.16
23.5,113.75,2025,2,17,1.94
23.5,114.375,2025,2,17,1.35
23.5,115.0,2025,2,17,1.51
