-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOTCORR
23.0,115.0,2025,1,24,0.63
23.0,115.625,2025,1,24,0.53
23.5,113.125,2025,1,24,0.75
23.5,113.75,2025,1,24,1.0
23.5,114.375,2025,1,24,1.02
23.5,115.0,2025,1,24,0.57
23.5,115.625,2025,1,24,0.58
21.0,113.125,2025,1,25,1.67
21.0,113.75,2025,1,25,2.03
21.0,114.375,2025,1,25,2.44
21.0,115.0,2025,1,25,1.35
21.0,115.625,2025,1,25,0.96
21.5,113.125,2025,1,25,0.89
21.5,113.75,2025,1,25,1.11
21.5,114.375,2025,1,25,1.18
21.5,115.0,2025,1,25,0.76
21.5,115.625,2025,1,25,0.34
22.0,113.125,2025,1,25,0.32
22.0,113.75,2025,1,25,0.23
22.0,114.375,2025,1,25,0.32
22.0,115.0,2025,1,25,0.23
22.0,115.625,2025,1,25,0.04
22.5,113.125,2025,1,25,0.11
22.5,113.75,2025,1,25,0.02
22.5,114.375,2025,1,25,0.12
22.5,115.0,2025,1,25,0.06
22.5,115.625,2025,1,25,0.04
23.0,113.125,2025,1,25,0.14
23.0,113.75,2025,1,25,0.04
23.0,114.375,2025,1,25,0.09
23.0,115.0,2025,1,25,0.03
23.0,115.625,2025,1,25,0.04
23.5,113.125,2025,1,25,0.31
23.5,113.75,2025,1,25,0.17
23.5,114.375,2025,1,25,0.21
23.5,115.0,2025,1,25,0.1
23.5,115.625,2025,1,25,0.13
21.0,113.125,2025,1,26,0.75
21.0,113.75,2025,1,26,0.79
21.0,114.375,2025,1,26,0.48
21.0,115.0,2025,1,26,0.31
21.0,115.625,2025,1,26,0.24
21.5,113.125,2025,1,26,0.66
21.5,113.75,2025,1,26,0.72
21.5,114.375,2025,1,26,0.44
21.5,115.0,2025,1,26,0.15
21.5,115.625,2025,1,26,0.07
22.0,113.125,2025,1,26,1.07
22.0,113.75,2025,1,26,0.92
22.0,114.375,2025,1,26,0.55
22.0,115.0,2025,1,26,0.16
22.0,115.625,2025,1,26,0.05
22.5,113.125,2025,1,26,1.99
22.5,113.75,2025,1,26,1.93
22.5,114.375,2025,1,26,0.76
22.5,115.0,2025,1,26,0.39
22.5,115.625,2025,1,26,0.34
23.0,113.125,2025,1,26,3.43
23.0,113.75,2025,1,26,3.31
23.0,114.375,2025,1,26,1.21
23.0,115.0,2025,1,26,0.72
23.0,115.625,2025,1,26,0.67
23.5,113.125,2025,1,26,3.58
23.5,113.75,2025,1,26,3.65
23.5,114.375,2025,1,26,1.64
23.5,115.0,2025,1,26,1.44
23.5,115.625,2025,1,26,1.3
21.0,113.125,2025,1,27,0.0
21.0,113.75,2025,1,27,0.0
21.0,114.375,2025,1,27,0.01
21.0,115.0,2025,1,27,0.05
21.0,115.625,2025,1,27,0.1
21.5,113.125,2025,1,27,0.0
21.5,113.75,2025,1,27,0.0
21.5,114.375,2025,1,27,0.0
21.5,115.0,2025,1,27,0.02
21.5,115.625,2025,1,27,0.04
22.0,113.125,2025,1,27,0.0
22.0,113.75,2025,1,27,0.0
22.0,114.375,2025,1,27,0.0
22.0,115.0,2025,1,27,0.01
22.0,115.625,2025,1,27,0.01
22.5,113.125,2025,1,27,0.01
22.5,113.75,2025,1,27,0.0
22.5,114.375,2025,1,27,0.01
22.5,115.0,2025,1,27,0.02
22.5,115.625,2025,1,27,0.02
23.0,113.125,2025,1,27,0.0
23.0,113.75,2025,1,27,0.0
23.0,114.375,2025,1,27,0.01
23.0,115.0,2025,1,27,0.04
23.0,115.625,2025,1,27,0.05
23.5,113.125,2025,1,27,0.0
23.5,113.75,2025,1,27,0.0
23.5,114.375,2025,1,27,0.01
23.5,115.0,2025,1,27,0.04
23.5,115.625,2025,1,27,0.06
21.0,113.125,2025,1,28,0.0
21.0,113.75,2025,1,28,0.01
21.0,114.375,2025,1,28,0.01
21.0,115.0,2025,1,28,0.02
21.0,115.625,2025,1,28,0.03
21.5,113.125,2025,1,28,0.0
21.5,113.75,2025,1,28,0.0
21.5,114.375,2025,1,28,0.0
21.5,115.0,2025,1,28,0.0
21.5,115.625,2025,1,28,0.0
22.0,113.125,2025,1,28,0.01
22.0,113.75,2025,1,28,0.01
22.0,114.375,2025,1,28,0.0
22.0,115.0,2025,1,28,0.0
22.0,115.625,2025,1,28,0.0
22.5,113.125,2025,1,28,0.08
22.5,113.75,2025,1,28,0.09
22.5,114.375,2025,1,28,0.09
22.5,115.0,2025,1,28,0.04
22.5,115.625,2025,1,28,0.01
23.0,113.125,2025,1,28,0.12
23.0,113.75,2025,1,28,0.1
23.0,114.375,2025,1,28,0.29
23.0,115.0,2025,1,28,0.21
23.0,115.625,2025,1,28,0.16
23.5,113.125,2025,1,28,0.08
23.5,113.75,2025,1,28,0.11
23.5,114.375,2025,1,28,0.18
23.5,115.0,2025,1,28,0.06
23.5,115.625,2025,1,28,0.04
21.0,113.125,2025,1,29,0.0
21.0,113.75,2025,1,29,0.0
21.0,114.375,2025,1,29,0.04
21.0,115.0,2025,1,29,0.3
21.0,115.625,2025,1,29,0.49
21.5,113.125,2025,1,29,0.0
21.5,113.75,2025,1,29,0.0
21.5,114.375,2025,1,29,0.01
21.5,115.0,2025,1,29,0.08
21.5,115.625,2025,1,29,0.18
22.0,113.125,2025,1,29,0.0
22.0,113.75,2025,1,29,0.0
22.0,114.375,2025,1,29,0.0
22.0,115.0,2025,1,29,0.02
22.0,115.625,2025,1,29,0.03
22.5,113.125,2025,1,29,0.0
22.5,113.75,2025,1,29,0.0
22.5,114.375,2025,1,29,0.0
22.5,115.0,2025,1,29,0.0
22.5,115.625,2025,1,29,0.0
23.0,113.125,2025,1,29,0.0
23.0,113.75,2025,1,29,0.0
23.0,114.375,2025,1,29,0.0
23.0,115.0,2025,1,29,0.0
23.0,115.625,2025,1,29,0.0
23.5,113.125,2025,1,29,0.0
23.5,113.75,2025,1,29,0.0
23.5,114.375,2025,1,29,0.0
23.5,115.0,2025,1,29,0.0
23.5,115.625,2025,1,29,0.0
21.0,113.125,2025,1,30,0.36
21.0,113.75,2025,1,30,0.42
21.0,114.375,2025,1,30,0.59
21.0,115.0,2025,1,30,0.93
21.0,115.625,2025,1,30,1.05
21.5,113.125,2025,1,30,0.16
21.5,113.75,2025,1,30,0.2
21.5,114.375,2025,1,30,0.27
21.5,115.0,2025,1,30,0.37
21.5,115.625,2025,1,30,0.46
22.0,113.125,2025,1,30,0.05
22.0,113.75,2025,1,30,0.06
22.0,114.375,2025,1,30,0.09
22.0,115.0,2025,1,30,0.14
22.0,115.625,2025,1,30,0.14
22.5,113.125,2025,1,30,0.01
22.5,113.75,2025,1,30,0.0
22.5,114.375,2025,1,30,0.02
22.5,115.0,2025,1,30,0.04
22.5,115.625,2025,1,30,0.04
23.0,113.125,2025,1,30,0.0
23.0,113.75,2025,1,30,0.0
23.0,114.375,2025,1,30,0.0
23.0,115.0,2025,1,30,0.0
23.0,115.625,2025,1,30,0.0
23.5,113.125,2025,1,30,0.0
23.5,113.75,2025,1,30,0.0
23.5,114.375,2025,1,30,0.0
23.5,115.0,2025,1,30,0.0
23.5,115.625,2025,1,30,0.0
21.0,113.125,2025,1,31,0.23
21.0,113.75,2025,1,31,0.3
21.0,114.375,2025,1,31,0.65
21.0,115.0,2025,1,31,1.02
21.0,115.625,2025,1,31,1.18
21.5,113.125,2025,1,31,0.11
21.5,113.75,2025,1,31,0.15
21.5,114.375,2025,1,31,0.37
21.5,115.0,2025,1,31,0.95
21.5,115.625,2025,1,31,1.19
22.0,113.125,2025,1,31,0.08
22.0,113.75,2025,1,31,0.07
22.0,114.375,2025,1,31,0.18
22.0,115.0,2025,1,31,0.63
22.0,115.625,2025,1,31,1.22
22.5,113.125,2025,1,31,0.04
22.5,113.75,2025,1,31,0.01
22.5,114.375,2025,1,31,0.11
22.5,115.0,2025,1,31,0.25
22.5,115.625,2025,1,31,0.23
23.0,113.125,2025,1,31,0.01
23.0,113.75,2025,1,31,0.02
23.0,114.375,2025,1,31,0.06
23.0,115.0,2025,1,31,0.17
23.0,115.625,2025,1,31,0.27
23.5,113.125,2025,1,31,0.02
23.5,113.75,2025,1,31,0.01
23.5,114.375,2025,1,31,0.07
23.5,115.0,2025,1,31,0.18
23.5,115.625,2025,1,31,0.25
21.0,113.125,2025,2,1,0.24
21.0,113.75,2025,2,1,0.29
21.0,114.375,2025,2,1,0.54
21.0,115.0,2025,2,1,0.75
21.0,115.625,2025,2,1,0.81
21.5,113.125,2025,2,1,0.11
21.5,113.75,2025,2,1,0.17
21.5,114.375,2025,2,1,0.49
21.5,115.0,2025,2,1,0.85
21.5,115.625,2025,2,1,1.0
22.0,113.125,2025,2,1,0.1
22.0,113.75,2025,2,1,0.12
22.0,114.375,2025,2,1,0.38
22.0,115.0,2025,2,1,0.94
22.0,115.625,2025,2,1,1.18
22.5,113.125,2025,2,1,0.11
22.5,113.75,2025,2,1,0.05
22.5,114.375,2025,2,1,0.5
22.5,115.0,2025,2,1,1.16
22.5,115.625,2025,2,1,1.06
23.0,113.125,2025,2,1,0.12
23.0,113.75,2025,2,1,0.19
23.0,114.375,2025,2,1,0.71
23.0,115.0,2025,2,1,2.15
23.0,115.625,2025,2,1,2.32
23.5,113.125,2025,2,1,0.12
23.5,113.75,2025,2,1,0.14
23.5,114.375,2025,2,1,0.56
23.5,115.0,2025,2,1,1.46
23.5,115.625,2025,2,1,1.46
21.0,113.125,2025,2,2,0.43
21.0,113.75,2025,2,2,0.57
21.0,114.375,2025,2,2,0.61
21.0,115.0,2025,2,2,0.53
21.0,115.625,2025,2,2,0.48
21.5,113.125,2025,2,2,0.91
21.5,113.75,2025,2,2,0.91
21.5,114.375,2025,2,2,0.65
21.5,115.0,2025,2,2,0.45
21.5,115.625,2025,2,2,0.37
22.0,113.125,2025,2,2,1.35
22.0,113.75,2025,2,2,1.62
22.0,114.375,2025,2,2,0.99
22.0,115.0,2025,2,2,0.42
22.0,115.625,2025,2,2,0.23
22.5,113.125,2025,2,2,0.72
22.5,113.75,2025,2,2,0.43
22.5,114.375,2025,2,2,0.75
22.5,115.0,2025,2,2,0.57
22.5,115.625,2025,2,2,0.53
23.0,113.125,2025,2,2,0.58
23.0,113.75,2025,2,2,0.57
23.0,114.375,2025,2,2,0.94
23.0,115.0,2025,2,2,0.7
23.0,115.625,2025,2,2,0.62
23.5,113.125,2025,2,2,1.7
23.5,113.75,2025,2,2,1.73
23.5,114.375,2025,2,2,1.3
23.5,115.0,2025,2,2,0.74
23.5,115.625,2025,2,2,0.74
21.0,113.125,2025,2,3,0.69
21.0,113.75,2025,2,3,0.7
21.0,114.375,2025,2,3,0.76
21.0,115.0,2025,2,3,0.67
21.0,115.625,2025,2,3,0.57
21.5,113.125,2025,2,3,1.16
21.5,113.75,2025,2,3,1.24
21.5,114.375,2025,2,3,0.96
21.5,115.0,2025,2,3,0.58
21.5,115.625,2025,2,3,0.48
22.0,113.125,2025,2,3,1.6
22.0,113.75,2025,2,3,2.21
22.0,114.375,2025,2,3,1.45
22.0,115.0,2025,2,3,0.48
22.0,115.625,2025,2,3,0.21
22.5,113.125,2025,2,3,1.49
22.5,113.75,2025,2,3,1.49
22.5,114.375,2025,2,3,0.97
22.5,115.0,2025,2,3,0.39
22.5,115.625,2025,2,3,0.31
23.0,113.125,2025,2,3,1.38
23.0,113.75,2025,2,3,1.37
23.0,114.375,2025,2,3,0.7
23.0,115.0,2025,2,3,0.35
23.0,115.625,2025,2,3,0.29
23.5,113.125,2025,2,3,0.66
23.5,113.75,2025,2,3,0.8
23.5,114.375,2025,2,3,0.55
23.5,115.0,2025,2,3,0.29
23.5,115.625,2025,2,3,0.32
21.0,113.125,2025,2,4,0.16
21.0,113.75,2025,2,4,0.19
21.0,114.375,2025,2,4,0.3
21.0,115.0,2025,2,4,0.33
21.0,115.625,2025,2,4,0.29
21.5,113.125,2025,2,4,0.06
21.5,113.75,2025,2,4,0.09
21.5,114.375,2025,2,4,0.18
21.5,115.0,2025,2,4,0.26
21.5,115.625,2025,2,4,0.27
22.0,113.125,2025,2,4,0.02
22.0,113.75,2025,2,4,0.02
22.0,114.375,2025,2,4,0.06
22.0,115.0,2025,2,4,0.14
22.0,115.625,2025,2,4,0.22
22.5,113.125,2025,2,4,0.01
22.5,113.75,2025,2,4,0.01
22.5,114.375,2025,2,4,0.02
22.5,115.0,2025,2,4,0.04
22.5,115.625,2025,2,4,0.03
23.0,113.125,2025,2,4,0.02
23.0,113.75,2025,2,4,0.01
23.0,114.375,2025,2,4,0.01
23.0,115.0,2025,2,4,0.01
23.0,115.625,2025,2,4,0.02
23.5,113.125,2025,2,4,0.01
23.5,113.75,2025,2,4,0.01
23.5,114.375,2025,2,4,0.0
23.5,115.0,2025,2,4,0.02
23.5,115.625,2025,2,4,0.02
21.0,113.125,2025,2,5,0.01
21.0,113.75,2025,2,5,0.02
21.0,114.375,2025,2,5,0.08
21.0,115.0,2025,2,5,0.45
21.0,115.625,2025,2,5,0.85
21.5,113.125,2025,2,5,0.0
21.5,113.75,2025,2,5,0.0
21.5,114.375,2025,2,5,0.03
21.5,115.0,2025,2,5,0.15
21.5,115.625,2025,2,5,0.27
22.0,113.125,2025,2,5,0.0
22.0,113.75,2025,2,5,0.0
22.0,114.375,2025,2,5,0.01
22.0,115.0,2025,2,5,0.03
22.0,115.625,2025,2,5,0.03
22.5,113.125,2025,2,5,0.0
22.5,113.75,2025,2,5,0.0
22.5,114.375,2025,2,5,0.0
22.5,115.0,2025,2,5,0.0
22.5,115.625,2025,2,5,0.0
23.0,113.125,2025,2,5,0.0
23.0,113.75,2025,2,5,0.0
23.0,114.375,2025,2,5,0.0
23.0,115.0,2025,2,5,0.0
23.0,115.625,2025,2,5,0.0
23.5,113.125,2025,2,5,0.0
23.5,113.75,2025,2,5,0.0
23.5,114.375,2025,2,5,0.0
23.5,115.0,2025,2,5,0.0
23.5,115.625,2025,2,5,0.0
21.0,113.125,2025,2,6,0.03
21.0,113.75,2025,2,6,0.04
21.0,114.375,2025,2,6,0.12
21.0,115.0,2025,2,6,0.53
21.0,115.625,2025,2,6,0.73
21.5,113.125,2025,2,6,0.02
21.5,113.75,2025,2,6,0.01
21.5,114.375,2025,2,6,0.05
21.5,115.0,2025,2,6,0.24
21.5,115.625,2025,2,6,0.39
22.0,113.125,2025,2,6,0.02
22.0,113.75,2025,2,6,0.01
22.0,114.375,2025,2,6,0.02
22.0,115.0,2025,2,6,0.06
22.0,115.625,2025,2,6,0.07
22.5,113.125,2025,2,6,0.01
22.5,113.75,2025,2,6,0.01
22.5,114.375,2025,2,6,0.02
22.5,115.0,2025,2,6,0.03
22.5,115.625,2025,2,6,0.03
23.0,113.125,2025,2,6,0.0
23.0,113.75,2025,2,6,0.01
23.0,114.375,2025,2,6,0.01
23.0,115.0,2025,2,6,0.04
23.0,115.625,2025,2,6,0.04
23.5,113.125,2025,2,6,0.02
23.5,113.75,2025,2,6,0.04
23.5,114.375,2025,2,6,0.04
23.5,115.0,2025,2,6,0.04
23.5,115.625,2025,2,6,0.06
21.0,113.125,2025,2,7,0.04
21.0,113.75,2025,2,7,0.04
21.0,114.375,2025,2,7,0.14
21.0,115.0,2025,2,7,0.61
21.0,115.625,2025,2,7,0.75
21.5,113.125,2025,2,7,0.04
21.5,113.75,2025,2,7,0.02
21.5,114.375,2025,2,7,0.06
21.5,115.0,2025,2,7,0.29
21.5,115.625,2025,2,7,0.45
22.0,113.125,2025,2,7,0.04
22.0,113.75,2025,2,7,0.03
22.0,114.375,2025,2,7,0.02
22.0,115.0,2025,2,7,0.09
22.0,115.625,2025,2,7,0.12
22.5,113.125,2025,2,7,0.04
22.5,113.75,2025,2,7,0.07
22.5,114.375,2025,2,7,0.03
22.5,115.0,2025,2,7,0.06
22.5,115.625,2025,2,7,0.06
23.0,113.125,2025,2,7,0.05
23.0,113.75,2025,2,7,0.04
23.0,114.375,2025,2,7,0.16
23.0,115.0,2025,2,7,0.16
23.0,115.625,2025,2,7,0.18
23.5,113.125,2025,2,7,0.3
23.5,113.75,2025,2,7,0.31
23.5,114.375,2025,2,7,0.54
23.5,115.0,2025,2,7,0.71
23.5,115.625,2025,2,7,0.7
21.0,113.125,2025,2,8,0.01
21.0,113.75,2025,2,8,0.02
21.0,114.375,2025,2,8,0.12
21.0,115.0,2025,2,8,0.42
21.0,115.625,2025,2,8,0.52
21.5,113.125,2025,2,8,0.0
21.5,113.75,2025,2,8,0.0
21.5,114.375,2025,2,8,0.04
21.5,115.0,2025,2,8,0.19
21.5,115.625,2025,2,8,0.25
22.0,113.125,2025,2,8,0.0
22.0,113.75,2025,2,8,0.0
22.0,114.375,2025,2,8,0.01
22.0,115.0,2025,2,8,0.04
22.0,115.625,2025,2,8,0.05
22.5,113.125,2025,2,8,0.0
22.5,113.75,2025,2,8,0.0
22.5,114.375,2025,2,8,0.0
22.5,115.0,2025,2,8,0.0
22.5,115.625,2025,2,8,0.0
23.0,113.125,2025,2,8,0.0
23.0,113.75,2025,2,8,0.0
23.0,114.375,2025,2,8,0.0
23.0,115.0,2025,2,8,0.0
23.0,115.625,2025,2,8,0.0
23.5,113.125,2025,2,8,0.0
23.5,113.75,2025,2,8,0.0
23.5,114.375,2025,2,8,0.0
23.5,115.0,2025,2,8,0.0
23.5,115.625,2025,2,8,0.0
21.0,113.125,2025,2,9,0.0
21.0,113.75,2025,2,9,0.0
21.0,114.375,2025,2,9,0.0
21.0,115.0,2025,2,9,0.01
21.0,115.625,2025,2,9,0.04
21.5,113.125,2025,2,9,0.0
21.5,113.75,2025,2,9,0.0
21.5,114.375,2025,2,9,0.0
21.5,115.0,2025,2,9,0.0
21.5,115.625,2025,2,9,0.01
22.0,113.125,2025,2,9,0.0
22.0,113.75,2025,2,9,0.0
22.0,114.375,2025,2,9,0.0
22.0,115.0,2025,2,9,0.0
22.0,115.625,2025,2,9,0.0
22.5,113.125,2025,2,9,0.0
22.5,113.75,2025,2,9,0.0
22.5,114.375,2025,2,9,0.0
22.5,115.0,2025,2,9,0.0
22.5,115.625,2025,2,9,0.0
23.0,113.125,2025,2,9,0.0
23.0,113.75,2025,2,9,0.0
23.0,114.375,2025,2,9,0.0
23.0,115.0,2025,2,9,0.0
23.0,115.625,2025,2,9,0.0
23.5,113.125,2025,2,9,0.0
23.5,113.75,2025,2,9,0.0
23.5,114.375,2025,2,9,0.0
23.5,115.0,2025,2,9,0.0
23.5,115.625,2025,2,9,0.0
21.0,113.125,2025,2,10,0.07
21.0,113.75,2025,2,10,0.09
21.0,114.375,2025,2,10,0.17
21.0,115.0,2025,2,10,0.66
21.0,115.625,2025,2,10,1.09
21.5,113.125,2025,2,10,0.02
21.5,113.75,2025,2,10,0.03
21.5,114.375,2025,2,10,0.08
21.5,115.0,2025,2,10,0.26
21.5,115.625,2025,2,10,0.5
22.0,113.125,2025,2,10,0.0
22.0,113.75,2025,2,10,0.0
22.0,114.375,2025,2,10,0.02
22.0,115.0,2025,2,10,0.06
22.0,115.625,2025,2,10,0.09
22.5,113.125,2025,2,10,0.0
22.5,113.75,2025,2,10,0.0
22.5,114.375,2025,2,10,0.0
22.5,115.0,2025,2,10,0.0
22.5,115.625,2025,2,10,0.0
23.0,113.125,2025,2,10,0.0
23.0,113.75,2025,2,10,0.0
23.0,114.375,2025,2,10,0.0
23.0,115.0,2025,2,10,0.0
23.0,115.625,2025,2,10,0.0
23.5,113.125,2025,2,10,0.0
23.5,113.75,2025,2,10,0.0
23.5,114.375,2025,2,10,0.0
23.5,115.0,2025,2,10,0.0
23.5,115.625,2025,2,10,0.0
21.0,113.125,2025,2,11,1.11
21.0,113.75,2025,2,11,1.23
21.0,114.375,2025,2,11,2.16
21.0,115.0,2025,2,11,2.93
21.0,115.625,2025,2,11,2.9
21.5,113.125,2025,2,11,0.56
21.5,113.75,2025,2,11,0.69
21.5,114.375,2025,2,11,1.53
21.5,115.0,2025,2,11,3.27
21.5,115.625,2025,2,11,4.31
22.0,113.125,2025,2,11,0.3
22.0,113.75,2025,2,11,0.38
22.0,114.375,2025,2,11,0.73
22.0,115.0,2025,2,11,1.82
22.0,115.625,2025,2,11,2.8
22.5,113.125,2025,2,11,0.12
22.5,113.75,2025,2,11,0.06
22.5,114.375,2025,2,11,0.36
22.5,115.0,2025,2,11,0.65
22.5,115.625,2025,2,11,0.73
23.0,113.125,2025,2,11,0.02
23.0,113.75,2025,2,11,0.06
23.0,114.375,2025,2,11,0.09
23.0,115.0,2025,2,11,0.15
23.0,115.625,2025,2,11,0.25
23.5,113.125,2025,2,11,0.0
23.5,113.75,2025,2,11,0.0
23.5,114.375,2025,2,11,0.01
23.5,115.0,2025,2,11,0.07
23.5,115.625,2025,2,11,0.1
21.0,113.125,2025,2,12,2.14
21.0,113.75,2025,2,12,2.67
21.0,114.375,2025,2,12,3.38
21.0,115.0,2025,2,12,5.37
21.0,115.625,2025,2,12,5.97
21.5,113.125,2025,2,12,3.42
21.5,113.75,2025,2,12,3.07
21.5,114.375,2025,2,12,3.96
21.5,115.0,2025,2,12,5.67
21.5,115.625,2025,2,12,6.68
22.0,113.125,2025,2,12,5.31
22.0,113.75,2025,2,12,6.29
22.0,114.375,2025,2,12,6.37
22.0,115.0,2025,2,12,7.09
22.0,115.625,2025,2,12,6.19
22.5,113.125,2025,2,12,4.33
22.5,113.75,2025,2,12,3.81
22.5,114.375,2025,2,12,7.42
22.5,115.0,2025,2,12,9.96
22.5,115.625,2025,2,12,10.71
23.0,113.125,2025,2,12,1.98
23.0,113.75,2025,2,12,2.59
23.0,114.375,2025,2,12,5.13
23.0,115.0,2025,2,12,8.98
23.0,115.625,2025,2,12,9.65
23.5,113.125,2025,2,12,0.91
23.5,113.75,2025,2,12,1.02
23.5,114.375,2025,2,12,3.08
23.5,115.0,2025,2,12,10.5
23.5,115.625,2025,2,12,9.88
21.0,113.125,2025,2,13,1.36
21.0,113.75,2025,2,13,2.22
21.0,114.375,2025,2,13,4.36
21.0,115.0,2025,2,13,7.83
21.0,115.625,2025,2,13,7.51
21.5,113.125,2025,2,13,0.39
21.5,113.75,2025,2,13,0.6
21.5,114.375,2025,2,13,1.73
21.5,115.0,2025,2,13,5.35
21.5,115.625,2025,2,13,7.29
22.0,113.125,2025,2,13,0.2
22.0,113.75,2025,2,13,0.23
22.0,114.375,2025,2,13,0.5
22.0,115.0,2025,2,13,1.87
22.0,115.625,2025,2,13,3.16
22.5,113.125,2025,2,13,0.45
22.5,113.75,2025,2,13,0.54
22.5,114.375,2025,2,13,0.46
22.5,115.0,2025,2,13,0.51
22.5,115.625,2025,2,13,0.49
23.0,113.125,2025,2,13,0.47
23.0,113.75,2025,2,13,0.37
23.0,114.375,2025,2,13,1.01
23.0,115.0,2025,2,13,0.83
23.0,115.625,2025,2,13,0.78
23.5,113.125,2025,2,13,0.28
23.5,113.75,2025,2,13,0.39
23.5,114.375,2025,2,13,0.46
23.5,115.0,2025,2,13,0.27
23.5,115.625,2025,2,13,0.24
21.0,113.125,2025,2,14,0.35
21.0,113.75,2025,2,14,0.42
21.0,114.375,2025,2,14,0.57
21.0,115.0,2025,2,14,0.73
21.0,115.625,2025,2,14,0.75
21.5,113.125,2025,2,14,0.19
21.5,113.75,2025,2,14,0.25
21.5,114.375,2025,2,14,0.48
21.5,115.0,2025,2,14,0.83
21.5,115.625,2025,2,14,0.96
22.0,113.125,2025,2,14,0.17
22.0,113.75,2025,2,14,0.22
22.0,114.375,2025,2,14,0.26
22.0,115.0,2025,2,14,0.6
22.0,115.625,2025,2,14,1.02
22.5,113.125,2025,2,14,0.39
22.5,113.75,2025,2,14,0.65
22.5,114.375,2025,2,14,0.36
22.5,115.0,2025,2,14,0.45
22.5,115.625,2025,2,14,0.33
23.0,113.125,2025,2,14,0.29
23.0,113.75,2025,2,14,0.27
23.0,114.375,2025,2,14,0.94
23.0,115.0,2025,2,14,1.26
23.0,115.625,2025,2,14,1.15
23.5,113.125,2025,2,14,0.13
23.5,113.75,2025,2,14,0.18
23.5,114.375,2025,2,14,0.76
23.5,115.0,2025,2,14,0.52
23.5,115.625,2025,2,14,0.49
21.0,113.125,2025,2,15,0.09
21.0,113.75,2025,2,15,0.12
21.0,114.375,2025,2,15,0.21
21.0,115.0,2025,2,15,0.31
21.0,115.625,2025,2,15,0.31
21.5,113.125,2025,2,15,0.04
21.5,113.75,2025,2,15,0.06
21.5,114.375,2025,2,15,0.25
21.5,115.0,2025,2,15,0.44
21.5,115.625,2025,2,15,0.46
22.0,113.125,2025,2,15,0.03
22.0,113.75,2025,2,15,0.01
22.0,114.375,2025,2,15,0.09
22.0,115.0,2025,2,15,0.28
22.0,115.625,2025,2,15,0.34
22.5,113.125,2025,2,15,0.03
22.5,113.75,2025,2,15,0.03
22.5,114.375,2025,2,15,0.02
22.5,115.0,2025,2,15,0.07
22.5,115.625,2025,2,15,0.05
23.0,113.125,2025,2,15,0.02
23.0,113.75,2025,2,15,0.02
23.0,114.375,2025,2,15,0.01
23.0,115.0,2025,2,15,0.01
23.0,115.625,2025,2,15,0.02
23.5,113.125,2025,2,15,0.02
23.5,113.75,2025,2,15,0.02
23.5,114.375,2025,2,15,0.01
23.5,115.0,2025,2,15,0.0
23.5,115.625,2025,2,15,0.0
21.0,113.125,2025,2,16,0.01
21.0,113.75,2025,2,16,0.0
21.0,114.375,2025,2,16,0.0
21.0,115.0,2025,2,16,0.0
21.0,115.625,2025,2,16,0.0
21.5,113.125,2025,2,16,0.01
21.5,113.75,2025,2,16,0.0
21.5,114.375,2025,2,16,0.0
21.5,115.0,2025,2,16,0.0
21.5,115.625,2025,2,16,0.0
22.0,113.125,2025,2,16,0.01
22.0,113.75,2025,2,16,0.01
22.0,114.375,2025,2,16,0.01
22.0,115.0,2025,2,16,0.01
22.0,115.625,2025,2,16,0.0
22.5,113.125,2025,2,16,0.01
22.5,113.75,2025,2,16,0.01
22.5,114.375,2025,2,16,0.02
22.5,115.0,2025,2,16,0.02
22.5,115.625,2025,2,16,0.02
23.0,113.125,2025,2,16,0.01
23.0,113.75,2025,2,16,0.01
23.0,114.375,2025,2,16,0.01
23.0,115.0,2025,2,16,0.0
23.0,115.625,2025,2,16,0.0
23.5,113.125,2025,2,16,0.01
23.5,113.75,2025,2,16,0.01
23.5,114.375,2025,2,16,0.0
23.5,115.0,2025,2,16,0.0
23.5,115.625,2025,2,16,0.0
21.0,113.125,2025,2,17,0.02
21.0,113.75,2025,2,17,0.02
21.0,114.375,2025,2,17,0.04
21.0,115.0,2025,2,17,0.15
21.0,115.625,2025,2,17,0.23
21.5,113.125,2025,2,17,0.01
21.5,113.75,2025,2,17,0.01
21.5,114.375,2025,2,17,0.02
21.5,115.0,2025,2,17,0.04
21.5,115.625,2025,2,17,0.05
22.0,113.125,2025,2,17,0.01
22.0,113.75,2025,2,17,0.01
22.0,114.375,2025,2,17,0.01
22.0,115.0,2025,2,17,0.0
22.0,115.625,2025,2,17,0.0
22.5,113.125,2025,2,17,0.0
22.5,113.75,2025,2,17,0.0
22.5,114.375,2025,2,17,0.0
22.5,115.0,2025,2,17,0.0
22.5,115.625,2025,2,17,0.0
23.0,113.125,2025,2,17,0.0
23.0,113.75,2025,2,17,0.0
23.0,114.375,2025,2,17,0.0
23.0,115.0,2025,2,17,0.0
23.0,115.625,2025,2,17,0.0
23.5,113.125,2025,2,17,0.0
23.5,113.75,2025,2,17,0.0
23.5,114.375,2025,2,17,0.0
