-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M
23.0,115.625,2025,1,24,73.78
23.5,113.125,2025,1,24,66.31
23.5,113.75,2025,1,24,66.77
23.5,114.375,2025,1,24,66.23
23.5,115.0,2025,1,24,63.3
23.5,115.625,2025,1,24,67.59
21.0,113.125,2025,1,25,85.19
21.0,113.75,2025,1,25,84.58
21.0,114.375,2025,1,25,84.3
21.0,115.0,2025,1,25,83.98
21.0,115.625,2025,1,25,84.51
21.5,113.125,2025,1,25,87.23
21.5,113.75,2025,1,25,85.02
21.5,114.375,2025,1,25,83.7
21.5,115.0,2025,1,25,83.21
21.5,115.625,2025,1,25,83.61
22.0,113.125,2025,1,25,85.92
22.0,113.75,2025,1,25,88.59
22.0,114.375,2025,1,25,85.76
22.0,115.0,2025,1,25,85.33
22.0,115.625,2025,1,25,85.7
22.5,113.125,2025,1,25,79.16
22.5,113.75,2025,1,25,85.09
22.5,114.375,2025,1,25,84.45
22.5,115.0,2025,1,25,86.76
22.5,115.625,2025,1,25,86.98
23.0,113.125,2025,1,25,71.57
23.0,113.75,2025,1,25,72.69
23.0,114.375,2025,1,25,76.29
23.0,115.0,2025,1,25,77.09
23.0,115.625,2025,1,25,80.46
23.5,113.125,2025,1,25,65.52
23.5,113.75,2025,1,25,67.7
23.5,114.375,2025,1,25,68.02
23.5,115.0,2025,1,25,66.65
23.5,115.625,2025,1,25,75.38
21.0,113.125,2025,1,26,81.74
21.0,113.75,2025,1,26,80.53
21.0,114.375,2025,1,26,78.75
21.0,115.0,2025,1,26,78.22
21.0,115.625,2025,1,26,78.27
21.5,113.125,2025,1,26,80.57
21.5,113.75,2025,1,26,80.62
21.5,114.375,2025,1,26,78.5
21.5,115.0,2025,1,26,77.76
21.5,115.625,2025,1,26,78.13
22.0,113.125,2025,1,26,76.59
22.0,113.75,2025,1,26,79.97
22.0,114.375,2025,1,26,77.88
22.0,115.0,2025,1,26,77.0
22.0,115.625,2025,1,26,77.69
22.5,113.125,2025,1,26,68.58
22.5,113.75,2025,1,26,75.24
22.5,114.375,2025,1,26,74.2
22.5,115.0,2025,1,26,73.9
22.5,115.625,2025,1,26,75.43
23.0,113.125,2025,1,26,60.76
23.0,113.75,2025,1,26,63.49
23.0,114.375,2025,1,26,67.89
23.0,115.0,2025,1,26,68.07
23.0,115.625,2025,1,26,69.48
23.5,113.125,2025,1,26,58.7
23.5,113.75,2025,1,26,61.38
23.5,114.375,2025,1,26,64.61
23.5,115.0,2025,1,26,65.36
23.5,115.625,2025,1,26,70.26
21.0,113.125,2025,1,27,69.05
21.0,113.75,2025,1,27,71.49
21.0,114.375,2025,1,27,73.77
21.0,115.0,2025,1,27,74.98
21.0,115.625,2025,1,27,76.32
21.5,113.125,2025,1,27,62.96
21.5,113.75,2025,1,27,65.9
21.5,114.375,2025,1,27,69.28
21.5,115.0,2025,1,27,72.11
21.5,115.625,2025,1,27,74.69
22.0,113.125,2025,1,27,55.6
22.0,113.75,2025,1,27,59.35
22.0,114.375,2025,1,27,62.04
22.0,115.0,2025,1,27,67.18
22.0,115.625,2025,1,27,71.92
22.5,113.125,2025,1,27,47.16
22.5,113.75,2025,1,27,53.92
22.5,114.375,2025,1,27,52.91
22.5,115.0,2025,1,27,58.44
22.5,115.625,2025,1,27,64.45
23.0,113.125,2025,1,27,42.95
23.0,113.75,2025,1,27,42.94
23.0,114.375,2025,1,27,45.58
23.0,115.0,2025,1,27,48.48
23.0,115.625,2025,1,27,51.63
23.5,113.125,2025,1,27,44.49
23.5,113.75,2025,1,27,44.53
23.5,114.375,2025,1,27,44.54
23.5,115.0,2025,1,27,45.01
23.5,115.625,2025,1,27,48.49
21.0,113.125,2025,1,28,63.17
21.0,113.75,2025,1,28,64.49
21.0,114.375,2025,1,28,67.7
21.0,115.0,2025,1,28,69.6
21.0,115.625,2025,1,28,71.36
21.5,113.125,2025,1,28,59.43
21.5,113.75,2025,1,28,60.26
21.5,114.375,2025,1,28,64.28
21.5,115.0,2025,1,28,67.61
21.5,115.625,2025,1,28,70.25
22.0,113.125,2025,1,28,53.71
22.0,113.75,2025,1,28,53.94
22.0,114.375,2025,1,28,58.36
22.0,115.0,2025,1,28,63.83
22.0,115.625,2025,1,28,68.87
22.5,113.125,2025,1,28,46.84
22.5,113.75,2025,1,28,50.6
22.5,114.375,2025,1,28,49.96
22.5,115.0,2025,1,28,55.56
22.5,115.625,2025,1,28,62.69
23.0,113.125,2025,1,28,41.99
23.0,113.75,2025,1,28,42.01
23.0,114.375,2025,1,28,43.54
23.0,115.0,2025,1,28,43.74
23.0,115.625,2025,1,28,49.68
23.5,113.125,2025,1,28,41.02
23.5,113.75,2025,1,28,42.0
23.5,114.375,2025,1,28,40.88
23.5,115.0,2025,1,28,36.81
23.5,115.625,2025,1,28,40.08
21.0,113.125,2025,1,29,69.58
21.0,113.75,2025,1,29,70.64
21.0,114.375,2025,1,29,71.83
21.0,115.0,2025,1,29,71.82
21.0,115.625,2025,1,29,72.63
21.5,113.125,2025,1,29,68.29
21.5,113.75,2025,1,29,68.21
21.5,114.375,2025,1,29,71.13
21.5,115.0,2025,1,29,72.19
21.5,115.625,2025,1,29,73.15
22.0,113.125,2025,1,29,64.42
22.0,113.75,2025,1,29,64.73
22.0,114.375,2025,1,29,67.96
22.0,115.0,2025,1,29,71.14
22.0,115.625,2025,1,29,73.74
22.5,113.125,2025,1,29,54.63
22.5,113.75,2025,1,29,58.99
22.5,114.375,2025,1,29,62.67
22.5,115.0,2025,1,29,66.23
22.5,115.625,2025,1,29,71.04
23.0,113.125,2025,1,29,45.9
23.0,113.75,2025,1,29,45.88
23.0,114.375,2025,1,29,51.61
23.0,115.0,2025,1,29,55.11
23.0,115.625,2025,1,29,58.83
23.5,113.125,2025,1,29,38.24
23.5,113.75,2025,1,29,40.06
23.5,114.375,2025,1,29,41.62
23.5,115.0,2025,1,29,41.63
23.5,115.625,2025,1,29,50.25
21.0,113.125,2025,1,30,82.47
21.0,113.75,2025,1,30,82.05
21.0,114.375,2025,1,30,82.31
21.0,115.0,2025,1,30,82.08
21.0,115.625,2025,1,30,81.69
21.5,113.125,2025,1,30,83.19
21.5,113.75,2025,1,30,82.42
21.5,114.375,2025,1,30,82.43
21.5,115.0,2025,1,30,82.19
21.5,115.625,2025,1,30,82.56
22.0,113.125,2025,1,30,82.39
22.0,113.75,2025,1,30,82.08
22.0,114.375,2025,1,30,81.51
22.0,115.0,2025,1,30,82.13
22.0,115.625,2025,1,30,82.6
22.5,113.125,2025,1,30,75.26
22.5,113.75,2025,1,30,78.19
22.5,114.375,2025,1,30,77.42
22.5,115.0,2025,1,30,79.42
22.5,115.625,2025,1,30,81.46
23.0,113.125,2025,1,30,61.14
23.0,113.75,2025,1,30,63.31
23.0,114.375,2025,1,30,67.84
23.0,115.0,2025,1,30,68.64
23.0,115.625,2025,1,30,69.83
23.5,113.125,2025,1,30,49.7
23.5,113.75,2025,1,30,50.99
23.5,114.375,2025,1,30,54.97
23.5,115.0,2025,1,30,58.29
23.5,115.625,2025,1,30,63.59
21.0,113.125,2025,1,31,89.04
21.0,113.75,2025,1,31,88.14
21.0,114.375,2025,1,31,86.94
21.0,115.0,2025,1,31,86.06
21.0,115.625,2025,1,31,85.96
21.5,113.125,2025,1,31,88.2
21.5,113.75,2025,1,31,88.44
21.5,114.375,2025,1,31,87.11
21.5,115.0,2025,1,31,85.5
21.5,115.625,2025,1,31,85.36
22.0,113.125,2025,1,31,83.59
22.0,113.75,2025,1,31,86.63
22.0,114.375,2025,1,31,85.92
22.0,115.0,2025,1,31,85.62
22.0,115.625,2025,1,31,84.7
22.5,113.125,2025,1,31,77.11
22.5,113.75,2025,1,31,80.68
22.5,114.375,2025,1,31,80.61
22.5,115.0,2025,1,31,84.38
22.5,115.625,2025,1,31,84.98
23.0,113.125,2025,1,31,69.21
23.0,113.75,2025,1,31,68.61
23.0,114.375,2025,1,31,73.09
23.0,115.0,2025,1,31,74.79
23.0,115.625,2025,1,31,77.53
23.5,113.125,2025,1,31,64.13
23.5,113.75,2025,1,31,65.1
23.5,114.375,2025,1,31,66.46
23.5,115.0,2025,1,31,68.35
23.5,115.625,2025,1,31,72.02
21.0,113.125,2025,2,1,93.42
21.0,113.75,2025,2,1,91.98
21.0,114.375,2025,2,1,91.24
21.0,115.0,2025,2,1,90.0
21.0,115.625,2025,2,1,89.95
21.5,113.125,2025,2,1,93.37
21.5,113.75,2025,2,1,92.66
21.5,114.375,2025,2,1,91.65
21.5,115.0,2025,2,1,90.03
21.5,115.625,2025,2,1,89.73
22.0,113.125,2025,2,1,86.15
22.0,113.75,2025,2,1,92.51
22.0,114.375,2025,2,1,89.7
22.0,115.0,2025,2,1,89.92
22.0,115.625,2025,2,1,89.71
22.5,113.125,2025,2,1,74.87
22.5,113.75,2025,2,1,79.48
22.5,114.375,2025,2,1,80.59
22.5,115.0,2025,2,1,85.41
22.5,115.625,2025,2,1,87.9
23.0,113.125,2025,2,1,67.66
23.0,113.75,2025,2,1,67.53
23.0,114.375,2025,2,1,72.32
23.0,115.0,2025,2,1,76.43
23.0,115.625,2025,2,1,78.41
23.5,113.125,2025,2,1,68.05
23.5,113.75,2025,2,1,68.99
23.5,114.375,2025,2,1,68.06
23.5,115.0,2025,2,1,70.93
23.5,115.625,2025,2,1,73.47
21.0,113.125,2025,2,2,89.94
21.0,113.75,2025,2,2,87.67
21.0,114.375,2025,2,2,86.25
21.0,115.0,2025,2,2,85.62
21.0,115.625,2025,2,2,85.56
21.5,113.125,2025,2,2,90.13
21.5,113.75,2025,2,2,90.51
21.5,114.375,2025,2,2,87.77
21.5,115.0,2025,2,2,86.04
21.5,115.625,2025,2,2,85.63
22.0,113.125,2025,2,2,80.19
22.0,113.75,2025,2,2,89.76
22.0,114.375,2025,2,2,87.72
22.0,115.0,2025,2,2,87.26
22.0,115.625,2025,2,2,86.69
22.5,113.125,2025,2,2,67.87
22.5,113.75,2025,2,2,73.74
22.5,114.375,2025,2,2,77.62
22.5,115.0,2025,2,2,83.94
22.5,115.625,2025,2,2,86.26
23.0,113.125,2025,2,2,63.9
23.0,113.75,2025,2,2,61.72
23.0,114.375,2025,2,2,67.41
23.0,115.0,2025,2,2,71.1
23.0,115.625,2025,2,2,75.22
23.5,113.125,2025,2,2,68.4
23.5,113.75,2025,2,2,67.93
23.5,114.375,2025,2,2,67.27
23.5,115.0,2025,2,2,70.36
23.5,115.625,2025,2,2,72.74
21.0,113.125,2025,2,3,80.84
21.0,113.75,2025,2,3,81.42
21.0,114.375,2025,2,3,80.96
21.0,115.0,2025,2,3,81.95
21.0,115.625,2025,2,3,83.22
21.5,113.125,2025,2,3,78.19
21.5,113.75,2025,2,3,80.24
21.5,114.375,2025,2,3,79.59
21.5,115.0,2025,2,3,80.03
21.5,115.625,2025,2,3,82.68
22.0,113.125,2025,2,3,72.93
22.0,113.75,2025,2,3,76.92
22.0,114.375,2025,2,3,76.71
22.0,115.0,2025,2,3,77.21
22.0,115.625,2025,2,3,80.36
22.5,113.125,2025,2,3,67.25
22.5,113.75,2025,2,3,71.54
22.5,114.375,2025,2,3,70.49
22.5,115.0,2025,2,3,72.71
22.5,115.625,2025,2,3,75.39
23.0,113.125,2025,2,3,64.47
23.0,113.75,2025,2,3,64.22
23.0,114.375,2025,2,3,66.64
23.0,115.0,2025,2,3,67.44
23.0,115.625,2025,2,3,66.69
23.5,113.125,2025,2,3,66.97
23.5,113.75,2025,2,3,68.41
23.5,114.375,2025,2,3,68.62
23.5,115.0,2025,2,3,69.47
23.5,115.625,2025,2,3,68.86
21.0,113.125,2025,2,4,79.9
21.0,113.75,2025,2,4,78.44
21.0,114.375,2025,2,4,77.55
21.0,115.0,2025,2,4,77.77
21.0,115.625,2025,2,4,79.01
21.5,113.125,2025,2,4,77.14
21.5,113.75,2025,2,4,76.44
21.5,114.375,2025,2,4,75.36
21.5,115.0,2025,2,4,75.46
21.5,115.625,2025,2,4,77.15
22.0,113.125,2025,2,4,69.99
22.0,113.75,2025,2,4,72.04
22.0,114.375,2025,2,4,71.23
22.0,115.0,2025,2,4,72.18
22.0,115.625,2025,2,4,74.57
22.5,113.125,2025,2,4,62.96
22.5,113.75,2025,2,4,64.13
22.5,114.375,2025,2,4,63.82
22.5,115.0,2025,2,4,65.7
22.5,115.625,2025,2,4,68.21
23.0,113.125,2025,2,4,55.88
23.0,113.75,2025,2,4,55.94
23.0,114.375,2025,2,4,56.7
23.0,115.0,2025,2,4,56.23
23.0,115.625,2025,2,4,56.09
23.5,113.125,2025,2,4,54.17
23.5,113.75,2025,2,4,54.97
23.5,114.375,2025,2,4,54.17
23.5,115.0,2025,2,4,54.06
23.5,115.625,2025,2,4,52.46
21.0,113.125,2025,2,5,72.65
21.0,113.75,2025,2,5,72.86
21.0,114.375,2025,2,5,74.23
21.0,115.0,2025,2,5,75.88
21.0,115.625,2025,2,5,78.33
21.5,113.125,2025,2,5,72.06
21.5,113.75,2025,2,5,71.38
21.5,114.375,2025,2,5,72.73
21.5,115.0,2025,2,5,74.28
21.5,115.625,2025,2,5,76.24
22.0,113.125,2025,2,5,70.93
22.0,113.75,2025,2,5,69.54
22.0,114.375,2025,2,5,70.1
22.0,115.0,2025,2,5,72.38
22.0,115.625,2025,2,5,74.6
22.5,113.125,2025,2,5,65.1
22.5,113.75,2025,2,5,63.02
22.5,114.375,2025,2,5,64.9
22.5,115.0,2025,2,5,67.47
22.5,115.625,2025,2,5,70.5
23.0,113.125,2025,2,5,52.8
23.0,113.75,2025,2,5,51.4
23.0,114.375,2025,2,5,55.93
23.0,115.0,2025,2,5,58.25
23.0,115.625,2025,2,5,61.39
23.5,113.125,2025,2,5,48.64
23.5,113.75,2025,2,5,49.95
23.5,114.375,2025,2,5,50.95
23.5,115.0,2025,2,5,49.21
23.5,115.625,2025,2,5,50.81
21.0,113.125,2025,2,6,78.96
21.0,113.75,2025,2,6,78.99
21.0,114.375,2025,2,6,79.46
21.0,115.0,2025,2,6,79.47
21.0,115.625,2025,2,6,80.15
21.5,113.125,2025,2,6,75.94
21.5,113.75,2025,2,6,75.85
21.5,114.375,2025,2,6,76.38
21.5,115.0,2025,2,6,76.74
21.5,115.625,2025,2,6,77.73
22.0,113.125,2025,2,6,71.82
22.0,113.75,2025,2,6,73.01
22.0,114.375,2025,2,6,72.7
22.0,115.0,2025,2,6,73.52
22.0,115.625,2025,2,6,75.48
22.5,113.125,2025,2,6,61.32
22.5,113.75,2025,2,6,66.44
22.5,114.375,2025,2,6,65.41
22.5,115.0,2025,2,6,68.53
22.5,115.625,2025,2,6,72.01
23.0,113.125,2025,2,6,53.34
23.0,113.75,2025,2,6,51.66
23.0,114.375,2025,2,6,55.61
23.0,115.0,2025,2,6,57.16
23.0,115.625,2025,2,6,61.74
23.5,113.125,2025,2,6,55.43
23.5,113.75,2025,2,6,55.98
23.5,114.375,2025,2,6,54.13
23.5,115.0,2025,2,6,53.33
23.5,115.625,2025,2,6,54.68
21.0,113.125,2025,2,7,78.71
21.0,113.75,2025,2,7,78.67
21.0,114.375,2025,2,7,78.15
21.0,115.0,2025,2,7,78.78
21.0,115.625,2025,2,7,80.09
21.5,113.125,2025,2,7,76.2
21.5,113.75,2025,2,7,77.27
21.5,114.375,2025,2,7,76.53
21.5,115.0,2025,2,7,76.93
21.5,115.625,2025,2,7,79.13
22.0,113.125,2025,2,7,70.37
22.0,113.75,2025,2,7,74.51
22.0,114.375,2025,2,7,73.69
22.0,115.0,2025,2,7,74.54
22.0,115.625,2025,2,7,77.06
22.5,113.125,2025,2,7,62.28
22.5,113.75,2025,2,7,67.37
22.5,114.375,2025,2,7,66.38
22.5,115.0,2025,2,7,69.72
22.5,115.625,2025,2,7,72.43
23.0,113.125,2025,2,7,57.59
23.0,113.75,2025,2,7,55.7
23.0,114.375,2025,2,7,59.98
23.0,115.0,2025,2,7,61.04
23.0,115.625,2025,2,7,62.06
23.5,113.125,2025,2,7,59.53
23.5,113.75,2025,2,7,59.33
23.5,114.375,2025,2,7,60.21
23.5,115.0,2025,2,7,62.18
23.5,115.625,2025,2,7,63.58
21.0,113.125,2025,2,8,69.75
21.0,113.75,2025,2,8,72.45
21.0,114.375,2025,2,8,75.07
21.0,115.0,2025,2,8,77.2
21.0,115.625,2025,2,8,78.81
21.5,113.125,2025,2,8,61.16
21.5,113.75,2025,2,8,65.75
21.5,114.375,2025,2,8,69.74
21.5,115.0,2025,2,8,74.11
21.5,115.625,2025,2,8,77.71
22.0,113.125,2025,2,8,48.69
22.0,113.75,2025,2,8,57.18
22.0,114.375,2025,2,8,61.06
22.0,115.0,2025,2,8,68.16
22.0,115.625,2025,2,8,75.45
22.5,113.125,2025,2,8,35.45
22.5,113.75,2025,2,8,47.35
22.5,114.375,2025,2,8,46.5
22.5,115.0,2025,2,8,55.91
22.5,115.625,2025,2,8,66.99
23.0,113.125,2025,2,8,28.49
23.0,113.75,2025,2,8,29.57
23.0,114.375,2025,2,8,32.7
23.0,115.0,2025,2,8,36.5
23.0,115.625,2025,2,8,44.49
23.5,113.125,2025,2,8,28.66
23.5,113.75,2025,2,8,29.45
23.5,114.375,2025,2,8,29.32
23.5,115.0,2025,2,8,29.7
23.5,115.625,2025,2,8,33.42
21.0,113.125,2025,2,9,71.09
21.0,113.75,2025,2,9,73.16
21.0,114.375,2025,2,9,76.05
21.0,115.0,2025,2,9,78.03
21.0,115.625,2025,2,9,78.97
21.5,113.125,2025,2,9,66.44
21.5,113.75,2025,2,9,69.66
21.5,114.375,2025,2,9,73.09
21.5,115.0,2025,2,9,76.52
21.5,115.625,2025,2,9,79.13
22.0,113.125,2025,2,9,56.8
22.0,113.75,2025,2,9,63.14
22.0,114.375,2025,2,9,67.28
22.0,115.0,2025,2,9,72.9
22.0,115.625,2025,2,9,77.27
22.5,113.125,2025,2,9,45.66
22.5,113.75,2025,2,9,51.92
22.5,114.375,2025,2,9,55.44
22.5,115.0,2025,2,9,63.15
22.5,115.625,2025,2,9,68.87
23.0,113.125,2025,2,9,36.01
23.0,113.75,2025,2,9,36.31
23.0,114.375,2025,2,9,41.41
23.0,115.0,2025,2,9,45.91
23.0,115.625,2025,2,9,49.21
23.5,113.125,2025,2,9,34.01
23.5,113.75,2025,2,9,36.43
23.5,114.375,2025,2,9,34.95
23.5,115.0,2025,2,9,35.44
23.5,115.625,2025,2,9,41.54
21.0,113.125,2025,2,10,79.74
21.0,113.75,2025,2,10,80.52
21.0,114.375,2025,2,10,81.35
21.0,115.0,2025,2,10,81.68
21.0,115.625,2025,2,10,82.21
21.5,113.125,2025,2,10,77.39
21.5,113.75,2025,2,10,79.39
21.5,114.375,2025,2,10,80.81
21.5,115.0,2025,2,10,82.01
21.5,115.625,2025,2,10,82.98
22.0,113.125,2025,2,10,72.54
22.0,113.75,2025,2,10,76.54
22.0,114.375,2025,2,10,78.13
22.0,115.0,2025,2,10,81.31
22.0,115.625,2025,2,10,83.52
22.5,113.125,2025,2,10,63.24
22.5,113.75,2025,2,10,70.09
22.5,114.375,2025,2,10,71.49
22.5,115.0,2025,2,10,76.1
22.5,115.625,2025,2,10,79.34
23.0,113.125,2025,2,10,48.2
23.0,113.75,2025,2,10,52.38
23.0,114.375,2025,2,10,60.65
23.0,115.0,2025,2,10,64.68
23.0,115.625,2025,2,10,65.8
23.5,113.125,2025,2,10,42.27
23.5,113.75,2025,2,10,46.54
23.5,114.375,2025,2,10,50.14
23.5,115.0,2025,2,10,54.19
23.5,115.625,2025,2,10,58.6
21.0,113.125,2025,2,11,85.3
21.0,113.75,2025,2,11,85.01
21.0,114.375,2025,2,11,86.03
21.0,115.0,2025,2,11,86.22
21.0,115.625,2025,2,11,86.29
21.5,113.125,2025,2,11,86.51
21.5,113.75,2025,2,11,84.89
21.5,114.375,2025,2,11,84.74
21.5,115.0,2025,2,11,85.72
21.5,115.625,2025,2,11,86.59
22.0,113.125,2025,2,11,84.13
22.0,113.75,2025,2,11,87.37
22.0,114.375,2025,2,11,84.47
22.0,115.0,2025,2,11,85.44
22.0,115.625,2025,2,11,86.76
22.5,113.125,2025,2,11,76.43
22.5,113.75,2025,2,11,82.12
22.5,114.375,2025,2,11,81.46
22.5,115.0,2025,2,11,83.78
22.5,115.625,2025,2,11,85.68
23.0,113.125,2025,2,11,68.15
23.0,113.75,2025,2,11,69.12
23.0,114.375,2025,2,11,73.73
23.0,115.0,2025,2,11,76.0
23.0,115.625,2025,2,11,78.08
23.5,113.125,2025,2,11,58.18
23.5,113.75,2025,2,11,62.7
23.5,114.375,2025,2,11,65.96
23.5,115.0,2025,2,11,69.58
23.5,115.625,2025,2,11,73.71
21.0,113.125,2025,2,12,94.05
21.0,113.75,2025,2,12,94.34
21.0,114.375,2025,2,12,94.86
21.0,115.0,2025,2,12,94.62
21.0,115.625,2025,2,12,93.69
21.5,113.125,2025,2,12,93.36
21.5,113.75,2025,2,12,93.95
21.5,114.375,2025,2,12,93.26
21.5,115.0,2025,2,12,93.2
21.5,115.625,2025,2,12,93.11
22.0,113.125,2025,2,12,88.32
22.0,113.75,2025,2,12,93.21
22.0,114.375,2025,2,12,92.12
22.0,115.0,2025,2,12,91.94
22.0,115.625,2025,2,12,92.44
22.5,113.125,2025,2,12,79.3
22.5,113.75,2025,2,12,87.27
22.5,114.375,2025,2,12,88.6
22.5,115.0,2025,2,12,89.62
22.5,115.625,2025,2,12,90.96
23.0,113.125,2025,2,12,66.9
23.0,113.75,2025,2,12,72.4
23.0,114.375,2025,2,12,82.87
23.0,115.0,2025,2,12,87.56
23.0,115.625,2025,2,12,87.15
23.5,113.125,2025,2,12,64.92
23.5,113.75,2025,2,12,68.35
23.5,114.375,2025,2,12,75.89
23.5,115.0,2025,2,12,84.25
23.5,115.625,2025,2,12,88.13
21.0,113.125,2025,2,13,83.24
21.0,113.75,2025,2,13,85.37
21.0,114.375,2025,2,13,86.27
21.0,115.0,2025,2,13,87.36
21.0,115.625,2025,2,13,88.6
21.5,113.125,2025,2,13,79.56
21.5,113.75,2025,2,13,82.6
21.5,114.375,2025,2,13,83.84
21.5,115.0,2025,2,13,85.16
21.5,115.625,2025,2,13,87.73
22.0,113.125,2025,2,13,72.59
22.0,113.75,2025,2,13,78.25
22.0,114.375,2025,2,13,79.37
22.0,115.0,2025,2,13,81.74
22.0,115.625,2025,2,13,84.39
22.5,113.125,2025,2,13,63.94
22.5,113.75,2025,2,13,71.8
22.5,114.375,2025,2,13,71.38
22.5,115.0,2025,2,13,76.02
22.5,115.625,2025,2,13,79.6
23.0,113.125,2025,2,13,53.14
23.0,113.75,2025,2,13,57.16
23.0,114.375,2025,2,13,63.4
23.0,115.0,2025,2,13,67.53
23.0,115.625,2025,2,13,70.67
23.5,113.125,2025,2,13,53.23
23.5,113.75,2025,2,13,57.12
23.5,114.375,2025,2,13,60.26
23.5,115.0,2025,2,13,62.63
23.5,115.625,2025,2,13,67.39
21.0,113.125,2025,2,14,86.7
21.0,113.75,2025,2,14,86.68
21.0,114.375,2025,2,14,86.44
21.0,115.0,2025,2,14,86.19
21.0,115.625,2025,2,14,86.54
21.5,113.125,2025,2,14,85.02
21.5,113.75,2025,2,14,85.21
21.5,114.375,2025,2,14,85.58
21.5,115.0,2025,2,14,85.95
21.5,115.625,2025,2,14,86.82
22.0,113.125,2025,2,14,80.55
22.0,113.75,2025,2,14,81.97
22.0,114.375,2025,2,14,81.64
22.0,115.0,2025,2,14,83.81
22.0,115.625,2025,2,14,86.16
22.5,113.125,2025,2,14,74.48
22.5,113.75,2025,2,14,76.51
22.5,114.375,2025,2,14,74.87
22.5,115.0,2025,2,14,78.58
22.5,115.625,2025,2,14,82.04
23.0,113.125,2025,2,14,65.85
23.0,113.75,2025,2,14,67.08
23.0,114.375,2025,2,14,71.34
23.0,115.0,2025,2,14,72.87
23.0,115.625,2025,2,14,73.57
23.5,113.125,2025,2,14,61.28
23.5,113.75,2025,2,14,63.17
23.5,114.375,2025,2,14,66.91
23.5,115.0,2025,2,14,71.05
23.5,115.625,2025,2,14,71.6
21.0,113.125,2025,2,15,88.59
21.0,113.75,2025,2,15,86.29
21.0,114.375,2025,2,15,84.91
21.0,115.0,2025,2,15,83.87
21.0,115.625,2025,2,15,83.21
21.5,113.125,2025,2,15,90.03
21.5,113.75,2025,2,15,86.67
21.5,114.375,2025,2,15,83.48
21.5,115.0,2025,2,15,81.64
21.5,115.625,2025,2,15,80.57
22.0,113.125,2025,2,15,85.32
22.0,113.75,2025,2,15,88.31
22.0,114.375,2025,2,15,82.27
22.0,115.0,2025,2,15,80.03
22.0,115.625,2025,2,15,78.56
22.5,113.125,2025,2,15,76.73
22.5,113.75,2025,2,15,82.7
22.5,114.375,2025,2,15,77.2
22.5,115.0,2025,2,15,79.54
22.5,115.625,2025,2,15,78.74
23.0,113.125,2025,2,15,68.14
23.0,113.75,2025,2,15,69.37
23.0,114.375,2025,2,15,71.11
23.0,115.0,2025,2,15,72.02
23.0,115.625,2025,2,15,71.59
23.5,113.125,2025,2,15,65.72
23.5,113.75,2025,2,15,66.39
23.5,114.375,2025,2,15,67.7
23.5,115.0,2025,2,15,69.35
23.5,115.625,2025,2,15,70.05
21.0,113.125,2025,2,16,85.97
21.0,113.75,2025,2,16,85.1
21.0,114.375,2025,2,16,83.09
21.0,115.0,2025,2,16,83.16
21.0,115.625,2025,2,16,83.34
21.5,113.125,2025,2,16,84.98
21.5,113.75,2025,2,16,86.77
21.5,114.375,2025,2,16,82.38
21.5,115.0,2025,2,16,82.04
21.5,115.625,2025,2,16,82.69
22.0,113.125,2025,2,16,76.65
22.0,113.75,2025,2,16,81.8
22.0,114.375,2025,2,16,80.91
22.0,115.0,2025,2,16,81.0
22.0,115.625,2025,2,16,83.05
22.5,113.125,2025,2,16,65.3
22.5,113.75,2025,2,16,73.83
22.5,114.375,2025,2,16,71.08
22.5,115.0,2025,2,16,76.3
22.5,115.625,2025,2,16,81.38
23.0,113.125,2025,2,16,57.29
23.0,113.75,2025,2,16,58.84
23.0,114.375,2025,2,16,61.06
23.0,115.0,2025,2,16,63.1
23.0,115.625,2025,2,16,67.45
23.5,113.125,2025,2,16,60.23
23.5,113.75,2025,2,16,61.3
23.5,114.375,2025,2,16,59.33
23.5,115.0,2025,2,16,61.79
23.5,115.625,2025,2,16,64.56
21.0,113.125,2025,2,17,83.41
21.0,113.75,2025,2,17,82.36
21.0,114.375,2025,2,17,81.64
21.0,115.0,2025,2,17,81.43
21.0,115.625,2025,2,17,81.36
21.5,113.125,2025,2,17,82.99
21.5,113.75,2025,2,17,81.59
21.5,114.375,2025,2,17,79.77
21.5,115.0,2025,2,17,78.9
21.5,115.625,2025,2,17,78.5
22.0,113.125,2025,2,17,75.76
22.0,113.75,2025,2,17,79.81
22.0,114.375,2025,2,17,76.49
22.0,115.0,2025,2,17,75.73
22.0,115.625,2025,2,17,74.79
22.5,113.125,2025,2,17,65.12
22.5,113.75,2025,2,17,71.01
22.5,114.375,2025,2,17,69.17
22.5,115.0,2025,2,17,71.39
22.5,115.625,2025,2,17,72.01
23.0,113.125,2025,2,17,56.01
23.0,113.75,2025,2,17,55.91
23.0,114.375,2025,2,17,60.29
23.0,115.0,2025,2,17,60.89
23.0,115.625,2025,2,17,62.25
23.5,113.125,2025,2,17,54.07
23.5,113.75,2025,2,17,55.16
23.5,114.375,2025,2,17,56.32
23.5,115.0,2025,2,17,60.33
